Código;Nome;Fonte;Serviço;Periodicidade;Unidade;Base;Início;Fim;Descontinuação;item_fgv;Cod_Estagio;Estagio;Cod_grupo;Grupo;Cod_subgrupo;Subgrupo;Cod_item;Item ;Cod_subitem;Subitem;Cod_elementar;Elementar
1228649;ICC/RJ-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228652;ICC/RJ-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228700;ICC/SP-10 Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/SP-10;Mensal;PERCENT;;jun/96;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228703;ICC/SP-DI Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/SP-DI;Mensal;PERCENT;;jun/96;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228706;ICC/SP-M Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;jun/96;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228709;ICC/SP-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228712;ICC/SP-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228898;ICC/RJ-EP-10 Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228901;ICC/RJ-EP-DI Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228904;ICC/RJ-EP-M Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228907;ICC/RJ-EP-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228910;ICC/RJ-EP-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228952;ICC/SP-EP-10 Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228955;ICC/SP-EP-DI Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228958;ICC/SP-EP-M Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228961;ICC/SP-EP-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228964;ICC/SP-EP-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228967;INCC-10 Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC-10;Mensal;PERCENT;;jun/96;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228970;INCC-DI - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC-DI;Mensal;PERCENT;;abr/86;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228973;INCC-M Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;jun/96;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228976;INCC-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228979;INCC-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228982;INCC-EP-10 Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228985;INCC-EP-DI Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228988;INCC-EP-M Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228991;INCC-EP-M  1.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1228994;INCC-EP-M  2.o dec. - Madeira  para Telhados - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;128;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10001;MATERIAL DE MADEIRA;100011;MADEIRA  PARA TELHADOS
1229222;ICC/RJ-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/RJ-10;Mensal;PERCENT;;jun/96;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229225;ICC/RJ-DI Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/RJ-DI;Mensal;PERCENT;;jun/96;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229228;ICC/RJ-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;jun/96;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229231;ICC/RJ-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229234;ICC/RJ-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229282;ICC/SP-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/SP-10;Mensal;PERCENT;;jun/96;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229285;ICC/SP-DI Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/SP-DI;Mensal;PERCENT;;jun/96;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229288;ICC/SP-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;jun/96;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229291;ICC/SP-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229294;ICC/SP-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;PERCENT;;fev/98;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229480;ICC/RJ-EP-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229483;ICC/RJ-EP-DI Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229486;ICC/RJ-EP-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229489;ICC/RJ-EP-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229492;ICC/RJ-EP-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229534;ICC/SP-EP-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229537;ICC/SP-EP-DI Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229540;ICC/SP-EP-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229543;ICC/SP-EP-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229546;ICC/SP-EP-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229549;INCC-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC-10;Mensal;PERCENT;;jun/96;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229552;INCC-DI - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC-DI;Mensal;PERCENT;;abr/86;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229555;INCC-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;jun/96;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229558;INCC-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229561;INCC-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229564;INCC-EP-10 Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC/E-10;Mensal;PERCENT;;jan/97;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229567;INCC-EP-DI Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229570;INCC-EP-M Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;jan/97;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229573;INCC-EP-M  1.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;abr/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229576;INCC-EP-M  2.o dec. - Mármore Branco Nacional/Granito - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;mar/15;NA;129;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10025;PEDRAS ORNAMENTAIS PARA CONSTRUÇÃO;100250;MÁRMORE E GRANITO TRABALHADOS
1229804;ICC/RJ-10 Massa Corrida para Madeira - Variação;Índices de Preço da Construção Civil;ICC/RJ-10;Mensal;PERCENT;;jun/96;abr/15;NA;130;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;100230;MASSA CORRIDA PARA MADEIRA
1229807;ICC/RJ-DI Massa Corrida para Madeira - Variação;Índices de Preço da Construção Civil;ICC/RJ-DI;Mensal;PERCENT;;jun/96;mar/15;NA;130;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;100230;MASSA CORRIDA PARA MADEIRA
1229810;ICC/RJ-M Massa Corrida para Madeira - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;jun/96;mar/15;NA;130;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;100230;MASSA CORRIDA PARA MADEIRA
1229813;ICC/RJ-M  1.o dec. - Massa Corrida para Madeira - Variação;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;PERCENT;;fev/98;abr/15;NA;130;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1002;MATERIAIS PARA ACABAMENTO;10023;MATERIAL PARA PINTURA;100230;MASSA CORRIDA PARA MADEIRA
